"jitter","jitter_abs","jitter_rap","jitter_ppq5","jitter_ddp"
0.00517,3.16e-05,0.0018,0.00243,0.0054
0.00553,3.84e-05,0.00207,0.00285,0.00622
0.00396,2.43e-05,0.00163,0.00219,0.00489
0.00548,3.35e-05,0.0027,0.00311,0.0081
0.00519,3.3e-05,0.00229,0.00294,0.00687
0.0048,3.05e-05,0.00224,0.00267,0.00673
0.00474,2.76e-05,0.00195,0.00254,0.00585
0.00449,2.94e-05,0.00202,0.00249,0.00607
0.00451,2.7e-05,0.00188,0.0024,0.00563
0.00658,4.03e-05,0.00345,0.00348,0.01036
0.00466,2.9e-05,0.00196,0.00254,0.00589
0.0041,2.49e-05,0.00148,0.00211,0.00443
0.00516,3.34e-05,0.00245,0.00293,0.00736
0.0051,3.38e-05,0.0023,0.00281,0.00691
0.00475,2.84e-05,0.0023,0.00254,0.0069
0.00518,3.18e-05,0.00227,0.00265,0.00682
0.00375,2.35e-05,0.00173,0.00218,0.00519
0.0056,3.47e-05,0.00236,0.00305,0.00709
0.00545,3.49e-05,0.00259,0.00301,0.00777
0.00371,2.12e-05,0.0016,0.00207,0.00481
0.0064,3.82e-05,0.00305,0.00381,0.00916
0.00921,5.73e-05,0.00448,0.00529,0.01343
0.007,4.53e-05,0.00394,0.00403,0.01183
0.00589,3.85e-05,0.00252,0.00329,0.00755
0.00494,3.13e-05,0.00191,0.00264,0.00574
0.00526,3.23e-05,0.00212,0.00287,0.00637
0.00419,2.71e-05,0.00181,0.00225,0.00544
0.00609,4.21e-05,0.00289,0.00361,0.00868
0.00431,2.74e-05,0.00195,0.0023,0.00586
0.00525,3.39e-05,0.00229,0.00285,0.00687
0.00431,2.54e-05,0.00168,0.00217,0.00504
0.00406,2.48e-05,0.00182,0.00212,0.00546
0.00638,4.05e-05,0.00312,0.00324,0.00935
0.0065,4.14e-05,0.00331,0.00329,0.00993
0.00477,2.83e-05,0.00231,0.00268,0.00694
0.00469,2.95e-05,0.00211,0.00281,0.00634
0.0048,2.87e-05,0.00204,0.00269,0.00613
0.00567,3.22e-05,0.00254,0.00323,0.00763
0.0053,3.59e-05,0.00265,0.00308,0.00795
0.00388,2.48e-05,0.00168,0.00224,0.00503
0.00421,2.75e-05,0.00187,0.00222,0.00562
0.00518,3.29e-05,0.00208,0.00278,0.00625
0.00554,3.21e-05,0.00225,0.00288,0.00676
0.00681,4.21e-05,0.00267,0.00327,0.008
0.00413,2.52e-05,0.00164,0.00232,0.00492
0.00515,3.09e-05,0.00201,0.00244,0.00604
0.00595,3.75e-05,0.00294,0.00337,0.00882
0.00655,6.34e-05,0.00347,0.00401,0.01041
0.01015,4.53e-05,0.0057,0.00568,0.01709
0.00594,5.57e-05,0.00233,0.00357,0.00699
0.00821,8.77e-05,0.00408,0.00459,0.01224
0.00623,6.91e-05,0.00325,0.00365,0.00976
0.00537,6.72e-05,0.00278,0.00328,0.00833
0.00497,6.44e-05,0.00234,0.00283,0.00703
0.00577,5.46e-05,0.00264,0.00329,0.00791
0.00763,6.24e-05,0.00346,0.00467,0.01039
0.00511,6.37e-05,0.00211,0.00301,0.00634
0.00782,6.75e-05,0.00355,0.00407,0.01066
0.00577,6.2e-05,0.00245,0.00339,0.00734
0.00703,7.04e-05,0.00331,0.00408,0.00994
0.00409,4.46e-05,0.00169,0.00231,0.00506
0.0045,4.63e-05,0.00198,0.00239,0.00593
0.00344,2.71e-05,0.00162,0.00181,0.00486
0.00328,3.54e-05,0.00116,0.00189,0.00349
0.0039,4.51e-05,0.00175,0.00228,0.00526
0.00576,5.97e-05,0.00285,0.00335,0.00856
0.00414,4.81e-05,0.0019,0.00265,0.00569
0.00466,4.17e-05,0.00232,0.00281,0.00695
0.00642,6.33e-05,0.00315,0.00385,0.00946
0.00554,6.58e-05,0.00239,0.00341,0.00716
0.00662,6.64e-05,0.00311,0.00476,0.00934
0.00429,4.87e-05,0.00191,0.00261,0.00574
0.0085,8.91e-05,0.0048,0.00479,0.01439
0.00698,6.23e-05,0.00355,0.00407,0.01066
0.00476,5.42e-05,0.00239,0.00324,0.00717
0.00508,4.68e-05,0.00218,0.00305,0.00653
0.00542,5e-05,0.00201,0.00303,0.00602
0.00598,5.09e-05,0.003,0.00351,0.00899
0.00485,4.77e-05,0.00237,0.00338,0.0071
0.00442,4.2e-05,0.00197,0.0026,0.00591
0.00554,6.47e-05,0.00278,0.00339,0.00835
0.00425,4.75e-05,0.00176,0.00267,0.00527
0.0058,6.93e-05,0.00292,0.00386,0.00875
0.00723,4.6e-05,0.00401,0.00408,0.01204
0.00311,1.46e-05,0.00149,0.00153,0.00446
0.00399,2.09e-05,0.00207,0.00206,0.00622
0.00539,2.62e-05,0.00284,0.00284,0.00853
0.00465,2.32e-05,0.00249,0.00247,0.00747
0.00482,2.45e-05,0.00288,0.00253,0.00865
0.00565,2.79e-05,0.00234,0.00282,0.00701
0.00319,1.57e-05,0.00181,0.00167,0.00542
0.00484,2.29e-05,0.00269,0.00282,0.00806
0.00355,1.73e-05,0.00198,0.00175,0.00595
0.00468,2.19e-05,0.00254,0.00249,0.00763
0.0042,2.02e-05,0.00211,0.00239,0.00634
0.00452,2.29e-05,0.00263,0.00256,0.0079
0.00566,2.84e-05,0.00301,0.0026,0.00903
0.00231,1.08e-05,0.00132,0.00125,0.00396
0.00413,2.06e-05,0.00239,0.00249,0.00717
0.00387,1.89e-05,0.00206,0.00204,0.00617
0.00319,1.37e-05,0.00176,0.00192,0.00528
0.00328,1.63e-05,0.00168,0.00188,0.00503
0.00261,1.43e-05,0.00119,0.00125,0.00358
0.00668,3.3e-05,0.00399,0.00376,0.01197
0.00335,1.65e-05,0.00186,0.00196,0.00558
0.00827,3.37e-05,0.0038,0.00258,0.01141
0.00531,2.82e-05,0.00288,0.00269,0.00863
0.0056,2.6e-05,0.00284,0.00269,0.00853
0.00525,2.63e-05,0.00305,0.00283,0.00916
0.00327,1.65e-05,0.00183,0.00161,0.00548
0.005,2.78e-05,0.00288,0.00284,0.00864
0.00385,1.92e-05,0.00214,0.002,0.00643
0.00421,2.08e-05,0.00245,0.00217,0.00735
0.00337,1.71e-05,0.00182,0.00185,0.00547
0.00556,2.82e-05,0.00301,0.00269,0.00902
0.0069,3.58e-05,0.00433,0.00363,0.01298
0.0041,2.01e-05,0.00234,0.00215,0.00702
0.0043,2.2e-05,0.00184,0.0018,0.00552
0.0029,1.44e-05,0.00164,0.00161,0.00491
0.00376,3.66e-05,0.00157,0.00216,0.0047
0.00341,1.73e-05,0.00184,0.00183,0.00552
0.00285,1.4e-05,0.00145,0.00149,0.00436
0.00304,1.37e-05,0.00154,0.00167,0.00461
0.00697,3.43e-05,0.00428,0.00371,0.01283
0.00433,2.33e-05,0.0024,0.00227,0.00719
0.00728,3.66e-05,0.00399,0.00388,0.01198
0.00631,2.66e-05,0.00201,0.00145,0.00602
0.00607,3.23e-05,0.00381,0.00307,0.01143
0.00652,3.19e-05,0.00378,0.00382,0.01134
0.00545,2.73e-05,0.003,0.00316,0.00899
0.00331,1.64e-05,0.00195,0.00183,0.00584
0.00359,1.82e-05,0.00182,0.00197,0.00546
0.00681,3.28e-05,0.0023,0.00243,0.00691
0.00499,2.39e-05,0.00288,0.00297,0.00864
0.00918,4.72e-05,0.00458,0.00475,0.01375
0.00507,2.48e-05,0.00272,0.00247,0.00816
0.00935,4.85e-05,0.00579,0.00528,0.01736
0.00246,1.2e-05,0.00136,0.00148,0.00409
0.00246,1.21e-05,0.00135,0.00143,0.00406
0.00364,1.83e-05,0.00181,0.00194,0.00544
0.00417,2.03e-05,0.00242,0.00233,0.00725
0.00236,1.2e-05,0.00136,0.00138,0.00408
0.00329,1.61e-05,0.00173,0.0019,0.00518
0.00245,1.13e-05,0.00119,0.00127,0.00358
0.00255,1.24e-05,0.00148,0.00143,0.00443
0.00258,1.4e-05,0.00143,0.00153,0.00428
0.00598,3e-05,0.00341,0.00344,0.01024
0.00388,1.89e-05,0.00181,0.00175,0.00543
0.00218,1.01e-05,0.00099,0.0011,0.00296
0.00246,1.28e-05,0.00137,0.00147,0.00411
0.00583,2.84e-05,0.00355,0.00342,0.01064
0.00257,1.28e-05,0.00148,0.00155,0.00445
0.00271,1.34e-05,0.00163,0.00157,0.00488
0.00333,1.75e-05,0.00142,0.00132,0.00427
0.0055,2.68e-05,0.00304,0.00258,0.00912
0.00505,2.57e-05,0.00278,0.00246,0.00835
0.00371,1.82e-05,0.00215,0.00215,0.00645
0.00545,2.75e-05,0.0032,0.00296,0.00961
0.00358,1.73e-05,0.00199,0.00201,0.00597
0.00323,1.62e-05,0.00164,0.00159,0.00493
0.00466,2.33e-05,0.00277,0.00242,0.00832
0.00235,1.15e-05,0.00134,0.00137,0.00401
0.00701,3.53e-05,0.00439,0.00372,0.01317
0.00304,1.52e-05,0.0016,0.00162,0.00479
0.00276,1.3e-05,0.00144,0.00159,0.00431
0.00357,1.81e-05,0.00199,0.00195,0.00596
0.00266,1.34e-05,0.00136,0.00152,0.00409
0.00439,2.09e-05,0.00244,0.00213,0.00733
0.00849,3.68e-05,0.00344,0.00427,0.01032
0.00271,1.21e-05,0.00127,0.00125,0.00381
0.0106,4.41e-05,0.00299,0.00243,0.00898
0.0031,1.53e-05,0.00178,0.0017,0.00533
0.00303,1.4e-05,0.00142,0.0016,0.00425
0.00187,8.23e-06,0.00096,0.00102,0.00289
0.00138,6.24e-06,0.00073,0.00079,0.00218
0.00285,1.3e-05,0.00148,0.00142,0.00445
0.00285,1.27e-05,0.00142,0.0016,0.00426
0.00228,1e-05,0.00119,0.00108,0.00357
0.00241,1.11e-05,0.00117,0.00128,0.00352
0.00289,1.33e-05,0.00139,0.00157,0.00416
0.00213,9.38e-06,0.00106,0.00102,0.00317
0.00203,9.07e-06,0.00097,0.00109,0.00292
0.00186,8.11e-06,0.00087,0.00094,0.0026
0.00262,1.21e-05,0.00141,0.00154,0.00422
0.00269,1.19e-05,0.00132,0.00138,0.00397
0.00282,1.24e-05,0.00147,0.00163,0.00442
0.00204,9e-06,0.00095,0.00108,0.00285
0.00231,9.72e-06,0.00104,0.00104,0.00311
0.00195,8.41e-06,9e-04,0.00088,0.00269
0.00292,1.33e-05,0.00148,0.00132,0.00444
0.00312,1.4e-05,0.00147,0.00166,0.00442
0.00367,1.79e-05,0.00201,0.00185,0.00604
0.00997,3.99e-05,0.00274,0.0033,0.00822
0.00393,1.76e-05,0.00197,0.00201,0.00592
0.00267,1.33e-05,0.00149,0.00154,0.00446
0.00289,1.3e-05,0.00153,0.00139,0.00458
0.0038,1.71e-05,0.00208,0.00183,0.00624
0.00176,8.12e-06,0.00096,0.00105,0.00287
0.00292,1.38e-05,0.00157,0.00165,0.00472
0.00333,1.49e-05,0.00167,0.00185,0.00502
0.00324,1.46e-05,0.00164,0.00192,0.00492
0.00344,1.61e-05,0.0018,0.00168,0.00541
0.00288,1.34e-05,0.00136,0.00173,0.00408
0.00282,1.25e-05,0.00144,0.00149,0.00432
0.00194,8.63e-06,0.00087,0.00104,0.00262
0.00364,1.61e-05,0.00204,0.00221,0.00612
0.00389,1.8e-05,0.00218,0.00218,0.00655
0.00127,5.68e-06,0.00052,0.00064,0.00156
0.00251,1.12e-05,0.00136,0.00125,0.00408
0.00226,9.99e-06,0.00106,0.00108,0.00318
0.00194,8.3e-06,0.00091,0.00115,0.00273
0.00349,1.52e-05,0.00179,0.00192,0.00536
0.00356,1.67e-05,0.00196,0.00216,0.00587
0.00202,9.19e-06,0.00107,0.00117,0.00321
0.00544,3.03e-05,0.00278,0.00238,0.00834
0.00384,2.16e-05,0.00134,0.00153,0.00401
0.00436,2.52e-05,0.0017,0.00183,0.0051
0.00618,3.38e-05,0.00338,0.00316,0.01013
0.0037,2.03e-05,0.00145,0.00166,0.00434
0.00588,3.35e-05,0.00306,0.00346,0.00918
0.00793,4.5e-05,0.00401,0.00414,0.01203
0.00955,5.38e-05,0.00525,0.005,0.01574
0.00428,2.46e-05,0.00165,0.00201,0.00495
0.00829,4.55e-05,0.00487,0.00395,0.01461
0.00493,2.73e-05,0.00219,0.0024,0.00658
0.00654,3.82e-05,0.00292,0.00253,0.00877
0.0058,3.31e-05,0.0028,0.00273,0.0084
0.00477,2.57e-05,0.00246,0.00232,0.00737
0.00477,2.62e-05,0.00262,0.00288,0.00786
0.00643,4e-05,0.00365,0.0034,0.01096
0.00408,2.23e-05,0.00182,0.00186,0.00545
0.00252,1.35e-05,0.00121,0.00138,0.00364
0.00378,2.1e-05,0.00181,0.00199,0.00543
0.00527,2.88e-05,0.00287,0.00274,0.00862
0.00799,4.27e-05,0.00425,0.00407,0.01275
0.00536,2.82e-05,0.00259,0.00272,0.00778
0.00334,2.49e-05,0.00163,0.00193,0.00489
0.00872,5.62e-05,0.00385,0.00413,0.01156
0.00349,1.97e-05,0.00114,0.00121,0.00343
0.00484,2.75e-05,0.00231,0.00213,0.00693
0.0058,3.17e-05,0.00313,0.00308,0.00939
0.00646,3.85e-05,0.00313,0.00302,0.00939
0.00382,2.14e-05,0.0018,0.00212,0.0054
0.00585,3.23e-05,0.00314,0.00303,0.00943
0.00558,3.08e-05,0.0029,0.00341,0.0087
0.00936,5.33e-05,0.00489,0.00392,0.01466
0.00318,1.74e-05,0.00145,0.00166,0.00436
0.00404,2.13e-05,0.00213,0.00224,0.0064
0.00533,3.05e-05,0.00233,0.0025,0.00699
0.00767,4.33e-05,0.00421,0.00313,0.01263
0.00538,3.09e-05,0.00209,0.0031,0.00627
0.0109,6.02e-05,0.00582,0.00488,0.01745
0.00546,3.06e-05,0.00262,0.00287,0.00786
0.00529,2.82e-05,0.00259,0.00285,0.00778
0.00759,8.1e-05,0.00299,0.00468,0.00896
0.00412,2.33e-05,0.00218,0.00225,0.00655
0.00506,2.8e-05,0.00234,0.00216,0.00703
0.00342,1.92e-05,0.00146,0.00197,0.00438
0.00995,6.14e-05,0.00519,0.00583,0.01557
0.00552,2.93e-05,0.00292,0.00251,0.00876
0.00609,3.36e-05,0.0028,0.0029,0.00839
0.00533,2.82e-05,0.0026,0.00286,0.00781
0.00423,2.33e-05,0.0021,0.0025,0.00629
0.00888,4.92e-05,0.00468,0.00552,0.01403
0.00597,3.38e-05,0.00317,0.00269,0.00952
0.00963,6.72e-05,0.00489,0.00548,0.01468
0.00494,2.8e-05,0.00251,0.0024,0.00752
0.00358,1.97e-05,0.00155,0.00221,0.00466
0.00839,7.15e-05,0.0034,0.00491,0.0102
0.00608,4.04e-05,0.00299,0.00329,0.00896
0.00474,2.57e-05,0.00195,0.0026,0.00586
0.00565,3.77e-05,0.00258,0.0032,0.00773
0.00573,3.57e-05,0.00266,0.00326,0.00797
0.00571,3.21e-05,0.00309,0.00279,0.00928
0.00373,2.06e-05,0.00151,0.00194,0.00452
0.00675,3.85e-05,0.00323,0.00356,0.00969
0.00816,4.54e-05,0.00345,0.00316,0.01035
0.00577,3.12e-05,0.00234,0.00244,0.00701
0.0052,5.19e-05,0.00189,0.00296,0.00567
0.00235,1.26e-05,9e-04,0.00101,0.00269
0.00394,2.16e-05,0.00182,0.00185,0.00547
0.00485,2.67e-05,0.00226,0.0022,0.00678
0.0087,8.52e-05,0.00304,0.00449,0.00911
0.00492,2.37e-05,0.00231,0.00275,0.00692
0.00376,2.18e-05,0.00177,0.00219,0.0053
0.00379,1.91e-05,0.00189,0.00211,0.00568
0.00497,2.73e-05,0.00207,0.00231,0.0062
0.00647,3.72e-05,0.00373,0.00317,0.01118
0.00557,3.1e-05,0.00241,0.00252,0.00722
0.00487,2.7e-05,0.00221,0.00211,0.00662
0.00378,2.05e-05,0.00184,0.00222,0.00552
0.00811,4.62e-05,0.00402,0.00379,0.01207
0.00754,4.32e-05,0.00373,0.00353,0.01119
0.00831,4.64e-05,0.00403,0.00417,0.01208
0.00645,4.31e-05,0.00269,0.00281,0.00807
0.00814,4.85e-05,0.00344,0.00287,0.01031
0.00474,2.57e-05,0.00248,0.00235,0.00744
0.00759,4.24e-05,0.00413,0.00343,0.01239
0.00699,5.38e-05,0.00282,0.00393,0.00847
0.00626,6.1e-05,0.00247,0.00353,0.00741
0.00595,3.96e-05,0.00253,0.00266,0.0076
0.00355,1.77e-05,0.00182,0.00157,0.00545
0.00673,3.75e-05,0.00319,0.00329,0.00957
0.00574,3.31e-05,0.00268,0.00235,0.00805
0.00555,3.05e-05,0.00201,0.00214,0.00602
0.00486,3.55e-05,0.00211,0.00249,0.00633
0.00365,1.95e-05,0.0017,0.00191,0.00509
0.00705,3.62e-05,0.00379,0.00413,0.01138
0.0049,2.66e-05,0.00251,0.00219,0.00753
0.00524,2.72e-05,0.00183,0.00195,0.00548
0.00331,1.69e-05,0.00155,0.00193,0.00465
0.0044,2.46e-05,0.00219,0.00222,0.00656
0.00625,3.48e-05,0.00339,0.00311,0.01016
0.00332,1.85e-05,0.00161,0.00191,0.00483
0.00436,2.39e-05,0.00199,0.00238,0.00598
0.0071,3.81e-05,0.00395,0.00395,0.01184
0.00891,4.81e-05,0.00486,0.00519,0.01459
0.00422,2.33e-05,0.00179,0.00188,0.00538
0.00446,2.49e-05,0.00219,0.00227,0.00658
0.00426,2.32e-05,0.00198,0.00207,0.00595
0.00249,1.35e-05,0.00128,0.0013,0.00383
0.00286,1.59e-05,0.00125,0.0015,0.00376
0.00541,3.04e-05,0.00244,0.00262,0.00733
0.00976,5.14e-05,0.00505,0.00445,0.01516
0.0036,1.95e-05,0.00181,0.00165,0.00543
0.00457,2.29e-05,0.00206,0.0023,0.00618
0.00397,2.1e-05,0.00176,0.00183,0.00528
0.00313,2.04e-05,0.00139,0.00185,0.00416
0.00505,2.82e-05,0.00206,0.00214,0.00617
0.00241,1.33e-05,0.00096,0.00131,0.00287
0.00888,4.58e-05,0.00496,0.0047,0.01488
0.00398,1.94e-05,0.00157,0.00194,0.00472
0.00679,3.43e-05,0.00414,0.00328,0.01242
0.00422,2.06e-05,0.00149,0.00174,0.00448
0.00418,2.1e-05,0.00178,0.00205,0.00533
0.00649,3.67e-05,0.00372,0.00377,0.01115
0.00465,2.56e-05,0.00215,0.00245,0.00645
0.00449,2.55e-05,0.00209,0.00273,0.00628
0.00671,3.85e-05,0.00318,0.00291,0.00953
0.00451,2.54e-05,0.00179,0.00178,0.00537
0.00388,2.11e-05,0.00179,0.00251,0.00538
0.00634,4.31e-05,0.0025,0.00316,0.00749
0.00823,5.55e-05,0.00394,0.00493,0.01182
0.0066,3.65e-05,0.0034,0.00381,0.0102
0.00429,2.23e-05,0.00193,0.00223,0.00578
0.00453,2.52e-05,0.00182,0.00188,0.00545
0.00613,3.47e-05,0.00299,0.00322,0.00898
0.00315,1.64e-05,0.00152,0.00194,0.00455
0.00509,2.75e-05,0.0026,0.00283,0.00779
0.00332,1.74e-05,0.00132,0.00176,0.00396
0.00743,3.74e-05,0.00383,0.00393,0.01149
0.00425,2.19e-05,0.00188,0.00203,0.00563
0.00457,2.54e-05,0.00201,0.00207,0.00602
0.00414,2.24e-05,0.00183,0.00233,0.0055
0.00311,1.67e-05,0.0015,0.0017,0.0045
0.0068,3.57e-05,0.0027,0.00301,0.0081
0.00803,4.13e-05,0.00373,0.00394,0.01118
0.00313,1.55e-05,0.00152,0.00175,0.00455
0.00622,2.97e-05,0.00304,0.00347,0.00911
0.00455,2.24e-05,0.00243,0.00243,0.00728
0.00509,3.41e-05,0.00238,0.00217,0.00715
0.00533,3.59e-05,0.00239,0.00249,0.00718
0.00305,2.04e-05,0.00147,0.00161,0.00442
0.00457,3.05e-05,0.00245,0.00229,0.00735
0.0051,3.34e-05,0.00215,0.00189,0.00646
0.00541,4.19e-05,0.00192,0.00302,0.00575
0.00278,1.89e-05,0.00133,0.00142,0.004
0.00928,8.73e-05,0.00393,0.00446,0.01179
0.00951,6.75e-05,0.0043,0.00567,0.01291
0.00949,6.58e-05,0.00536,0.00457,0.01609
0.00818,5.74e-05,0.00358,0.00438,0.01074
0.00299,2.17e-05,0.0015,0.00157,0.00449
0.00313,2.08e-05,0.00171,0.00167,0.00514
0.00673,4.34e-05,0.00307,0.00278,0.00922
0.00433,3.06e-05,0.00155,0.00175,0.00465
0.00586,4.02e-05,0.00277,0.00235,0.00832
0.00275,1.79e-05,0.00095,0.00117,0.00284
0.00304,2.05e-05,0.00128,0.00161,0.00384
0.00269,1.86e-05,0.00135,0.0013,0.00406
0.0038,3.11e-05,0.00104,0.00173,0.00313
0.00193,1.29e-05,0.00068,0.00089,0.00204
0.00215,1.5e-05,0.00073,0.001,0.00218
0.00817,6.17e-05,0.00404,0.00364,0.01211
0.00351,2.36e-05,0.00123,0.0016,0.0037
0.00431,3.1e-05,0.0015,0.00164,0.00449
0.00809,5.84e-05,0.00437,0.00394,0.01311
0.00523,3.8e-05,0.00283,0.00264,0.00849
0.00909,6.11e-05,0.00453,0.00437,0.0136
0.00408,2.93e-05,0.00096,0.00164,0.00288
0.00232,1.63e-05,0.00097,0.00115,0.00292
0.00422,2.78e-05,0.00216,0.00222,0.00649
0.00624,4.66e-05,0.00252,0.00267,0.00756
0.00993,6.86e-05,0.00555,0.00385,0.01665
0.00625,4.74e-05,0.00275,0.00347,0.00824
0.00372,2.47e-05,0.00164,0.00172,0.00493
0.00411,2.73e-05,0.00138,0.00189,0.00415
0.00392,2.87e-05,0.00159,0.00176,0.00478
0.00644,4.53e-05,0.0032,0.00286,0.0096
0.00324,2.09e-05,0.0011,0.00153,0.00331
0.00749,5.04e-05,0.00404,0.00253,0.01212
0.00274,1.93e-05,0.00109,0.00126,0.00327
0.00338,2.84e-05,0.00116,0.00162,0.00349
0.00308,2.08e-05,0.00145,0.00167,0.00434
0.00231,1.61e-05,8e-04,0.00107,0.00241
0.00362,2.47e-05,0.00157,0.00195,0.00471
0.00243,1.68e-05,0.00086,0.0012,0.00258
0.00197,1.43e-05,0.00081,0.00103,0.00244
0.00359,2.66e-05,0.00131,0.00135,0.00393
0.00827,6.02e-05,0.00381,0.00412,0.01143
0.00343,2.6e-05,0.00087,0.00144,0.00262
0.00707,5.12e-05,0.00435,0.00323,0.01305
0.00243,1.72e-05,0.00086,0.00092,0.00258
0.00412,2.75e-05,0.00162,0.00213,0.00487
0.00263,1.66e-05,0.00135,0.00141,0.00405
0.00443,3.1e-05,0.00215,0.00192,0.00644
0.00467,3.58e-05,0.00187,0.00217,0.0056
0.0048,3.23e-05,0.00226,0.00218,0.00679
0.00454,3.11e-05,0.00248,0.00224,0.00745
0.00457,3.38e-05,0.0023,0.00254,0.0069
0.00423,2.9e-05,0.00143,0.0018,0.00428
0.00494,3.55e-05,0.00204,0.00195,0.00612
0.00443,3.66e-05,0.00196,0.00187,0.00589
0.0037,3.27e-05,0.00101,0.00146,0.00303
0.00319,2.6e-05,0.00111,0.00159,0.00333
0.00649,4.67e-05,0.00366,0.00345,0.01097
0.00647,4.49e-05,0.00368,0.0038,0.01104
0.00628,4.8e-05,0.00201,0.0026,0.00603
0.003,2.41e-05,0.00127,0.00168,0.00381
0.00417,3.63e-05,0.00125,0.00183,0.00375
0.00221,1.78e-05,9e-04,0.00111,0.00271
0.00473,3.41e-05,0.00221,0.00234,0.00664
0.00653,4.59e-05,0.00336,0.00314,0.01008
0.00337,2.45e-05,0.00137,0.00152,0.00412
0.00381,2.33e-05,0.00189,0.00168,0.00566
0.00688,4.55e-05,0.0025,0.00249,0.00749
0.00214,1.59e-05,0.00082,0.0011,0.00245
0.00484,3.95e-05,0.00129,0.002,0.00388
0.00201,1.32e-05,0.00073,0.00093,0.00218
0.00471,3.48e-05,0.00193,0.00227,0.0058
0.00444,3.11e-05,0.00188,0.00236,0.00565
0.00299,1.97e-05,0.00098,0.00135,0.00293
0.00473,3.26e-05,0.00166,0.00224,0.00497
0.00577,3.83e-05,0.00286,0.00291,0.00858
0.01024,7.51e-05,0.00465,0.00568,0.01395
0.00339,2.41e-05,0.00093,0.00164,0.00278
0.00509,3.63e-05,0.00226,0.00246,0.00677
0.00398,3.1e-05,0.00112,0.00175,0.00336
0.00253,1.72e-05,0.00132,0.00126,0.00396
0.00456,3.29e-05,0.00132,0.00194,0.00396
0.0032,2.03e-05,0.00166,0.00176,0.00499
0.00431,2.81e-05,0.00204,0.00201,0.00611
0.00539,3.96e-05,0.00191,0.00197,0.00573
0.00298,1.9e-05,0.00141,0.00177,0.00423
0.00316,2.11e-05,0.00157,0.00174,0.0047
0.00446,3.05e-05,0.00193,0.00215,0.00579
0.00683,4.52e-05,0.00309,0.00335,0.00927
0.00281,1.99e-05,0.00112,0.00128,0.00335
0.00334,2.03e-05,0.00151,0.00169,0.00452
0.00184,1.22e-05,0.00072,0.001,0.00217
0.00342,2.46e-05,0.00126,0.00142,0.00379
0.00354,2.92e-05,0.00108,0.00143,0.00325
0.00332,2.26e-05,0.00124,0.00167,0.00371
0.00241,1.73e-05,0.00078,0.00117,0.00234
0.00552,3.89e-05,0.00271,0.00278,0.00812
0.0022,1.46e-05,0.00087,0.00109,0.0026
0.00957,6.43e-05,0.00496,0.00494,0.01488
0.00471,3.25e-05,0.00228,0.00248,0.00684
0.00461,3.3e-05,0.00208,0.00251,0.00625
0.00261,1.85e-05,0.00085,0.00143,0.00255
0.00345,2.37e-05,0.00156,0.0019,0.00467
0.0041,3.18e-05,0.0012,0.00163,0.0036
0.00903,6.11e-05,0.00517,0.00386,0.0155
0.00644,4.48e-05,0.00279,0.00358,0.00838
0.00291,1.84e-05,0.00156,0.00149,0.00469
0.00424,2.8e-05,0.00155,0.00227,0.00466
0.00329,2.34e-05,0.00119,0.00141,0.00356
0.00327,2.12e-05,0.00117,0.00125,0.00352
0.00548,3.68e-05,0.00207,0.00255,0.00622
0.00471,3.03e-05,0.00193,0.00234,0.0058
0.00604,3.42e-05,0.00309,0.00273,0.00926
0.00762,4.7e-05,0.00425,0.00385,0.01275
0.00589,3.58e-05,0.00332,0.00337,0.00997
0.00473,3.11e-05,0.00255,0.00245,0.00765
0.00595,3.74e-05,0.00302,0.00306,0.00906
0.00642,5.11e-05,0.00266,0.00314,0.00798
0.00652,4.51e-05,0.00378,0.00331,0.01135
0.00573,3.65e-05,0.00325,0.003,0.00975
0.00575,3.83e-05,0.00319,0.00269,0.00958
0.00711,4.52e-05,0.0037,0.00355,0.01111
0.00892,6.96e-05,0.00477,0.00382,0.0143
0.00734,5.04e-05,0.00429,0.00418,0.01286
0.00653,4.56e-05,0.00344,0.00325,0.01033
0.00392,2.46e-05,0.0021,0.00199,0.00629
0.00403,2.66e-05,0.00223,0.00205,0.00669
0.00523,3.2e-05,0.00271,0.003,0.00812
0.00559,4.36e-05,0.00284,0.00319,0.00853
0.01001,9.37e-05,0.00493,0.00537,0.01478
0.00561,5.87e-05,0.00196,0.00291,0.00589
0.00934,5.22e-05,0.00582,0.00556,0.01747
0.00544,3.1e-05,0.00297,0.00267,0.00891
0.006,5.54e-05,0.00245,0.00289,0.00735
0.00802,6.9e-05,0.00415,0.00578,0.01244
0.00511,3.08e-05,0.00275,0.00293,0.00826
0.00435,2.9e-05,0.00201,0.00258,0.00602
0.00614,4.05e-05,0.00335,0.00328,0.01006
0.00767,5.08e-05,0.00276,0.0029,0.00829
0.0045,2.96e-05,0.00247,0.00226,0.00742
0.00362,2.18e-05,0.00164,0.00179,0.00493
0.00637,4.49e-05,0.00362,0.00344,0.01085
0.00538,3.39e-05,0.00302,0.00268,0.00907
0.00887,7.98e-05,0.00434,0.00559,0.01301
0.00621,4.7e-05,0.00343,0.00346,0.01029
0.00326,2.28e-05,0.0014,0.00161,0.0042
0.00402,3.67e-05,0.00154,0.00204,0.00463
0.00745,4.87e-05,0.00353,0.00315,0.01058
0.00507,3.12e-05,0.00238,0.00216,0.00715
0.00297,1.8e-05,0.00146,0.0015,0.00437
0.00513,5.33e-05,0.00205,0.00305,0.00616
